Combination,Optimized_b,Optimized_Objective,Optimized_Returns,Minimum_Variance
"('WBC', 'GPT', 'WTC', 'VEA', 'FPH', 'TWE')","[0.17428665987, 0.1, 0.10272424441, 0.39464442908, 0.1, 0.12834468197]",5.88961157114752,0.000629345402227206,0.00010685686052884903
"('WBC', 'GPT', 'WTC', 'VEA', 'FPH', 'GNC')","[0.19264878135, 0.1, 0.10059216744, 0.36388955397, 0.1, 0.14286951723]",6.108112857206037,0.0006604222999851558,0.00010812215088757299
"('WBC', 'GPT', 'WTC', 'VEA', 'FPH', 'WOW')","[0.17567614874, 0.1, 0.1145000239, 0.39709300169, 0.1, 0.11273083207]",5.812633239180327,0.0006031011015830267,0.00010375695089753735
"('WBC', 'GPT', 'WTC', 'VEA', 'CSL', 'TWE')","[0.18678109864, 0.1, 0.10215183801, 0.37659686196, 0.1, 0.13447022098]",6.294186265351025,0.0006469852798810126,0.00010279093318903081
"('WBC', 'GPT', 'WTC', 'VEA', 'CSL', 'GNC')","[0.19764694903, 0.1, 0.10000004558, 0.34453121671, 0.11855767323, 0.13926412545]",6.513252025609771,0.0006716562554959061,0.00010312149028703148
"('WBC', 'GPT', 'WTC', 'VEA', 'CSL', 'WOW')","[0.18188782625, 0.1, 0.11347036699, 0.37581155597, 0.1000001909, 0.12883006524]",6.227512841578201,0.0006125284760396456,9.835844447402476e-05
"('WBC', 'GPT', 'WTC', 'WDS', 'SHL', 'TWE')","[0.21485167388, 0.1, 0.17355854319, 0.2677510756, 0.1, 0.14383872723]",4.474405545358453,0.000466568618870166,0.00010427499567046696
"('WBC', 'GPT', 'WTC', 'WDS', 'SHL', 'GNC')","[0.22283330631, 0.1, 0.15609205998, 0.23232716083, 0.1, 0.18874749287]",4.885081759678643,0.0005153451430507866,0.00010549365771202316
"('WBC', 'GPT', 'WTC', 'WDS', 'SHL', 'WOW')","[0.22997740852, 0.1, 0.19092489172, 0.27544568098, 0.1, 0.10365203878]",4.3630144815332805,0.00044849837578910727,0.00010279552765350732
"('WBC', 'GPT', 'WTC', 'WDS', 'FPH', 'TWE')","[0.2151837895, 0.1, 0.1690170496, 0.27146783186, 0.1, 0.14433134899]",4.519488523003539,0.0004646971406731379,0.0001028207369723138
"('WBC', 'GPT', 'WTC', 'WDS', 'FPH', 'GNC')","[0.22334176237, 0.1, 0.15140092487, 0.23588394237, 0.1, 0.18937339038]",4.943686052191053,0.0005135159399919543,0.0001038730887379798
"('WBC', 'GPT', 'WTC', 'WDS', 'FPH', 'WOW')","[0.23282491504, 0.1, 0.18699038317, 0.2801096416, 0.1, 0.10007508019]",4.398645504046325,0.00044859268462170453,0.00010198427770754498
"('WBC', 'GPT', 'WTC', 'WDS', 'CSL', 'TWE')","[0.22805211037, 0.1, 0.16172758894, 0.25572987682, 0.10473156127, 0.14975887259]",4.906368557597655,0.00048376457798907546,9.859931481094136e-05
"('WBC', 'GPT', 'WTC', 'WDS', 'CSL', 'GNC')","[0.22609918713, 0.1, 0.14333041666, 0.22077089842, 0.12820255468, 0.18159695311]",5.338501225323631,0.0005239071293250998,9.813749350471292e-05
"('WBC', 'GPT', 'WTC', 'WDS', 'CSL', 'WOW')","[0.23759939119, 0.1, 0.17892766958, 0.26123399752, 0.1002125588, 0.1220263929]",4.788467142244118,0.000459899684401261,9.604319518954216e-05
"('WBC', 'MGR', 'CPU', 'STO', 'SHL', 'TWE')","[0.14667593102, 0.1, 0.43607108766, 0.1, 0.1, 0.11725300689]",5.07592063788907,0.00045624455775808046,8.988409991134524e-05
"('WBC', 'MGR', 'CPU', 'STO', 'SHL', 'GNC')","[0.12970605838, 0.1, 0.39550766985, 0.1, 0.1, 0.17478629831]",5.657190768316086,0.0005060965509922815,8.94607538827837e-05
"('WBC', 'MGR', 'CPU', 'STO', 'SHL', 'WOW')","[0.15123366402, 0.1, 0.44876637423, 0.1, 0.1, 0.1]",4.886958722556882,0.0004275936271370762,8.749687718118418e-05
"('WBC', 'MGR', 'CPU', 'STO', 'FPH', 'TWE')","[0.14905314703, 0.1, 0.43311919774, 0.10000068119, 0.1, 0.11782699403]",5.13490813777764,0.000456088979579466,8.882125392351397e-05
"('WBC', 'MGR', 'CPU', 'STO', 'FPH', 'GNC')","[0.13207200674, 0.1, 0.39213962993, 0.1, 0.1, 0.17578839332]",5.738857364034267,0.000506112945106591,8.819054264676946e-05
"('WBC', 'MGR', 'CPU', 'STO', 'FPH', 'WOW')","[0.15278525706, 0.1, 0.44569297959, 0.10152179334, 0.1, 0.1]",4.936101939435376,0.0004273816085249802,8.658281651571137e-05
"('WBC', 'MGR', 'CPU', 'STO', 'CSL', 'TWE')","[0.15938742528, 0.1, 0.41056928322, 0.1, 0.10878790817, 0.12125539494]",5.543578238696321,0.0004733731911814641,8.539127090822604e-05
"('WBC', 'MGR', 'CPU', 'STO', 'CSL', 'GNC')","[0.14043701115, 0.1, 0.37254209724, 0.1, 0.11728241461, 0.16973849699]",6.157322386813168,0.0005207239901437199,8.456987590237741e-05
"('WBC', 'MGR', 'CPU', 'STO', 'CSL', 'WOW')","[0.16735198929, 0.1, 0.42333516246, 0.101235267, 0.10807759622, 0.1]",5.3439648398686055,0.0004446059688845442,8.319777210500433e-05
"('WBC', 'MGR', 'CPU', 'VEA', 'SHL', 'TWE')","[0.1, 0.1, 0.30423600852, 0.29576403141, 0.1, 0.1]",7.16510594691495,0.0006183623201747339,8.630190882815622e-05
"('WBC', 'MGR', 'CPU', 'VEA', 'SHL', 'GNC')","[0.1, 0.1, 0.31173412106, 0.27938312648, 0.1, 0.10888277463]",7.449532145852289,0.0006547665654203966,8.789364923875844e-05
"('WBC', 'MGR', 'CPU', 'VEA', 'SHL', 'WOW')","[0.10000007364, 0.1, 0.30328606963, 0.29671388378, 0.1, 0.1]",7.055562795666673,0.0005829069141802067,8.261664321635854e-05
"('WBC', 'MGR', 'CPU', 'VEA', 'FPH', 'TWE')","[0.1, 0.1, 0.30288344275, 0.29711659713, 0.1, 0.1]",7.244231682017156,0.0006203922530067416,8.563948258954543e-05
"('WBC', 'MGR', 'CPU', 'VEA', 'FPH', 'GNC')","[0.10000011954, 0.1, 0.30972032723, 0.27987785015, 0.1, 0.11040172305]",7.542217852411758,0.0006563674168526947,8.702578335665675e-05
"('WBC', 'MGR', 'CPU', 'VEA', 'FPH', 'WOW')","[0.10000003413, 0.1, 0.30188962162, 0.29811037317, 0.1, 0.1]",7.122243829706812,0.0005849456895140142,8.212941082895972e-05
"('WBC', 'MGR', 'CPU', 'VEA', 'CSL', 'TWE')","[0.10000002715, 0.1, 0.30480054687, 0.29519944816, 0.1, 0.1]",7.670688911219213,0.0006533909985173513,8.518022384686937e-05
"('WBC', 'MGR', 'CPU', 'VEA', 'CSL', 'GNC')","[0.10093757088, 0.1, 0.30822201333, 0.27469330017, 0.10156880306, 0.11457832256]",7.962336269719013,0.0006860889166322838,8.616678489722911e-05
"('WBC', 'MGR', 'CPU', 'VEA', 'CSL', 'WOW')","[0.1, 0.1, 0.30388665673, 0.29611338238, 0.1, 0.1]",7.554499978390964,0.0006179284783159909,8.179607916917404e-05
"('WBC', 'MGR', 'CPU', 'WDS', 'SHL', 'TWE')","[0.1220864817, 0.1, 0.38670259319, 0.18477702183, 0.1, 0.10643392328]",5.671342867393741,0.00048694423251677575,8.586048205908427e-05
"('WBC', 'MGR', 'CPU', 'WDS', 'SHL', 'GNC')","[0.12123078585, 0.1, 0.36536442395, 0.15607445582, 0.1, 0.15733035434]",6.1646801072601916,0.0005310836118488455,8.61494193710691e-05
"('WBC', 'MGR', 'CPU', 'WDS', 'SHL', 'WOW')","[0.12012524781, 0.1, 0.39317239873, 0.18670238345, 0.1, 0.1]",5.492557580936167,0.00045578126824042466,8.298160948232425e-05
"('WBC', 'MGR', 'CPU', 'WDS', 'FPH', 'TWE')","[0.12263938386, 0.1, 0.38233608154, 0.18888907206, 0.1, 0.10613548253]",5.751506701385652,0.00048731479070859867,8.472819662910154e-05
"('WBC', 'MGR', 'CPU', 'WDS', 'FPH', 'GNC')","[0.12161949981, 0.1, 0.36086771543, 0.1601206433, 0.1, 0.15739216135]",6.260898792038979,0.0005313985730876313,8.487576476453014e-05
"('WBC', 'MGR', 'CPU', 'WDS', 'FPH', 'WOW')","[0.12027821853, 0.1, 0.38891694868, 0.19080486278, 0.1, 0.1]",5.562122877367311,0.0004562470379606957,8.202750065396768e-05
"('WBC', 'MGR', 'CPU', 'WDS', 'CSL', 'TWE')","[0.13350651414, 0.1, 0.36632125539, 0.17806881886, 0.11243182857, 0.10967158992]",6.134694990872367,0.0005043217667553114,8.220812403969179e-05
"('WBC', 'MGR', 'CPU', 'WDS', 'CSL', 'GNC')","[0.12912930339, 0.1, 0.34510947061, 0.15001468395, 0.12209830847, 0.15364824357]",6.659238873650867,0.0005451553905266378,8.186451948490643e-05
"('WBC', 'MGR', 'CPU', 'WDS', 'CSL', 'WOW')","[0.13678835523, 0.1, 0.3743931483, 0.18082823341, 0.10799028306, 0.1]",5.945533294115684,0.0004749711664676471,7.988705856507906e-05
"('WBC', 'MGR', 'XRO', 'STO', 'SHL', 'TWE')","[0.23144956595, 0.1, 0.1, 0.19746119589, 0.1, 0.27108926567]",1.445142535300875,0.0001312887264666348,9.084828884321838e-05
"('WBC', 'MGR', 'XRO', 'STO', 'SHL', 'GNC')","[0.22462481946, 0.1, 0.1, 0.11677266211, 0.1, 0.35860253442]",2.5202734053138256,0.00028249452355616185,0.0001120888404252258
"('WBC', 'MGR', 'XRO', 'STO', 'SHL', 'WOW')","[0.33615833044, 0.1, 0.1, 0.26384170954, 0.1, 0.1]",0.9865609934814267,8.448466393419179e-05,8.563552024904006e-05
"('WBC', 'MGR', 'XRO', 'STO', 'FPH', 'TWE')","[0.22959403397, 0.1, 0.1, 0.2034250294, 0.1, 0.26698096287]",1.4705659603857084,0.00013298714746816015,9.043263005576405e-05
"('WBC', 'MGR', 'XRO', 'STO', 'FPH', 'GNC')","[0.22099937065, 0.1, 0.1, 0.12318390758, 0.1, 0.35581675176]",2.5494709818510914,0.0002831773241926994,0.0001110729740438517
"('WBC', 'MGR', 'XRO', 'STO', 'FPH', 'WOW')","[0.33216501863, 0.1, 0.1, 0.26783502135, 0.1, 0.1]",1.0127867159113755,8.643310987724487e-05,8.534186766012861e-05
"('WBC', 'MGR', 'XRO', 'STO', 'CSL', 'TWE')","[0.25762523357, 0.1, 0.1, 0.19411532314, 0.1, 0.24825947326]",1.8880726095436209,0.000164361358618505,8.705245645093805e-05
"('WBC', 'MGR', 'XRO', 'STO', 'CSL', 'GNC')","[0.24648312697, 0.1, 0.1, 0.1258731972, 0.1, 0.32764370449]",2.9203706427057474,0.0003027259395477212,0.00010366010913849042
"('WBC', 'MGR', 'XRO', 'STO', 'CSL', 'WOW')","[0.35532078721, 0.1, 0.1, 0.24467920381, 0.10000001942, 0.10000000112]",1.4354058378508805,0.00011871519447553449,8.270496841038166e-05
"('WBC', 'MGR', 'XRO', 'VEA', 'SHL', 'TWE')","[0.10680334037, 0.1, 0.1, 0.48214014169, 0.1, 0.11105654793]",4.366137934247481,0.0005257424197601325,0.0001204136075583572
"('WBC', 'MGR', 'XRO', 'VEA', 'SHL', 'GNC')","[0.10846939161, 0.1, 0.1, 0.42710111964, 0.1, 0.16442951875]",4.653596836791009,0.0005503128339241513,0.00011825537390205714
"('WBC', 'MGR', 'XRO', 'VEA', 'SHL', 'WOW')","[0.10501715837, 0.1, 0.1, 0.49498288161, 0.1, 0.1]",4.217449256889891,0.0005002852321118743,0.00011862270335430278
"('WBC', 'MGR', 'XRO', 'VEA', 'FPH', 'TWE')","[0.10663111354, 0.1, 0.1, 0.48284103083, 0.1, 0.11052788255]",4.388563030624913,0.0005280632251013337,0.00012032713701872926
"('WBC', 'MGR', 'XRO', 'VEA', 'FPH', 'GNC')","[0.10762643115, 0.1, 0.1, 0.42699418686, 0.1, 0.16537940741]",4.684016144659205,0.000552449570807857,0.00011794356674832758
"('WBC', 'MGR', 'XRO', 'VEA', 'FPH', 'WOW')","[0.10416243809, 0.1, 0.1, 0.49583760186, 0.1, 0.1]",4.234356711941163,0.0005027833960636566,0.00011873902702759418
"('WBC', 'MGR', 'XRO', 'VEA', 'CSL', 'TWE')","[0.12585268982, 0.1, 0.1, 0.45587414885, 0.1, 0.11827319127]",4.749079574470816,0.0005387580970330269,0.00011344473988795188
"('WBC', 'MGR', 'XRO', 'VEA', 'CSL', 'GNC')","[0.13161571341, 0.1, 0.1, 0.40463358155, 0.1, 0.16375073497]",5.058379245126918,0.0005656753853828114,0.00011182937418695229
"('WBC', 'MGR', 'XRO', 'VEA', 'CSL', 'WOW')","[0.13048779531, 0.10000001587, 0.10000000116, 0.46951169535, 0.10000029732, 0.100000195]",4.591068196580131,0.0005133847702966923,0.00011182251021213552
"('WBC', 'MGR', 'XRO', 'WDS', 'SHL', 'TWE')","[0.16045217909, 0.1, 0.1, 0.36399984238, 0.1, 0.17554800849]",2.5115241207782795,0.00025017684580997144,9.961156404599683e-05
"('WBC', 'MGR', 'XRO', 'WDS', 'SHL', 'GNC')","[0.1575863932, 0.1, 0.1, 0.2769322586, 0.1, 0.26548137772]",3.1955648164586052,0.00033446671116113004,0.00010466591365585047
"('WBC', 'MGR', 'XRO', 'WDS', 'SHL', 'WOW')","[0.19628192404, 0.1, 0.1, 0.40371811582, 0.1, 0.1]",2.2215141274141024,0.00022307934273314034,0.00010041770159382702
"('WBC', 'MGR', 'XRO', 'WDS', 'FPH', 'TWE')","[0.16028967874, 0.1, 0.1, 0.36574768444, 0.1, 0.17396266681]",2.5479907328511,0.0002524570574281349,9.908083815738431e-05
"('WBC', 'MGR', 'XRO', 'WDS', 'FPH', 'GNC')","[0.15643750549, 0.1, 0.1, 0.27948374399, 0.1, 0.26407877479]",3.239023962188267,0.000336485297962814,0.00010388478192532
"('WBC', 'MGR', 'XRO', 'WDS', 'FPH', 'WOW')","[0.19529292373, 0.1, 0.1, 0.40470711625, 0.1, 0.1]",2.2546173793920334,0.00022520810844123273,9.988750663403517e-05
"('WBC', 'MGR', 'XRO', 'WDS', 'CSL', 'TWE')","[0.18697464273, 0.1000000056, 0.1, 0.33515341639, 0.10000042038, 0.17787151732]",2.9150016593617094,0.0002747136426351314,9.424133319199714e-05
"('WBC', 'MGR', 'XRO', 'WDS', 'CSL', 'GNC')","[0.1860422178, 0.1, 0.1, 0.26179829027, 0.10000000394, 0.25215950799]",3.6075569232640214,0.0003573404135604156,9.905329871748871e-05
"('WBC', 'MGR', 'XRO', 'WDS', 'CSL', 'WOW')","[0.22997648896, 0.10000000081, 0.1, 0.37002292939, 0.10000056565, 0.10000001995]",2.6079296827261373,0.00024560641235663256,9.417677707471534e-05
"('WBC', 'MGR', 'WTC', 'STO', 'SHL', 'TWE')","[0.25696524594, 0.10000002987, 0.21831883401, 0.16987430083, 0.10000002692, 0.15484156243]",3.6477946972234214,0.00041622764205579397,0.000114103911158326
"('WBC', 'MGR', 'WTC', 'STO', 'SHL', 'GNC')","[0.2548975104, 0.1, 0.18376156209, 0.13001028028, 0.1, 0.23133066722]",4.2008811735438485,0.00047750189163153886,0.00011366707885924798
"('WBC', 'MGR', 'WTC', 'STO', 'SHL', 'WOW')","[0.27818919283, 0.1, 0.2399544711, 0.18185634202, 0.1, 0.10000001404]",3.5287804324501826,0.00040068146761604236,0.00011354672677603581
"('WBC', 'MGR', 'WTC', 'STO', 'FPH', 'TWE')","[0.25528253175, 0.1, 0.21402092698, 0.17653711781, 0.1, 0.15415944345]",3.670784902205544,0.0004134548747528345,0.00011263391502575252
"('WBC', 'MGR', 'WTC', 'STO', 'FPH', 'GNC')","[0.25305769065, 0.1, 0.17914393029, 0.13659107611, 0.1, 0.23120732294]",4.237182745500682,0.0004743647227306725,0.00011195285906287238
"('WBC', 'MGR', 'WTC', 'STO', 'FPH', 'WOW')","[0.27581396866, 0.1, 0.23585667061, 0.18832911986, 0.1, 0.10000026085]",3.5452117828830336,0.00039817971200051044,0.0001123147886179886
"('WBC', 'MGR', 'WTC', 'STO', 'CSL', 'TWE')","[0.26817577798, 0.1, 0.19979330809, 0.17195567594, 0.10000006356, 0.16007518442]",4.070468711930216,0.0004312550360433547,0.00010594726714871456
"('WBC', 'MGR', 'WTC', 'STO', 'CSL', 'GNC')","[0.26193378766, 0.1, 0.16894353312, 0.13425381922, 0.11456252812, 0.22030634187]",4.644636196305459,0.0004885483371910908,0.00010518549064826711
"('WBC', 'MGR', 'WTC', 'STO', 'CSL', 'WOW')","[0.28571255571, 0.1, 0.22037372566, 0.18279692099, 0.1, 0.11111681278]",3.9434916469080536,0.00041100783690553713,0.00010422434575911761
"('WBC', 'MGR', 'WTC', 'VEA', 'SHL', 'TWE')","[0.16909883148, 0.1, 0.11096510018, 0.39916191056, 0.1, 0.12077417778]",5.722510820079657,0.0006310515499878248,0.00011027529170823665
"('WBC', 'MGR', 'WTC', 'VEA', 'SHL', 'GNC')","[0.18341771591, 0.1, 0.10722399299, 0.36550600929, 0.1, 0.14385230181]",5.957946262249646,0.0006589447816518119,0.00011059931604737278
"('WBC', 'MGR', 'WTC', 'VEA', 'SHL', 'WOW')","[0.1695273463, 0.1, 0.12180743426, 0.40076600847, 0.1, 0.10789923096]",5.661386068686837,0.0006049873296160726,0.00010686205149694018
"('WBC', 'MGR', 'WTC', 'VEA', 'FPH', 'TWE')","[0.17037312385, 0.1, 0.10720346382, 0.40063809561, 0.1, 0.12178533671]",5.763131631332986,0.0006299787981629116,0.00010931188778299696
"('WBC', 'MGR', 'WTC', 'VEA', 'FPH', 'GNC')","[0.18479123328, 0.1, 0.10327532683, 0.36631621581, 0.1, 0.14561724407]",6.009980815365888,0.000657877323414479,0.0001094641303567002
"('WBC', 'MGR', 'WTC', 'VEA', 'FPH', 'WOW')","[0.17365459645, 0.1, 0.11859663219, 0.40376388395, 0.1, 0.1039849074]",5.691004928727018,0.0006068286426756717,0.00010662943544689725
"('WBC', 'MGR', 'WTC', 'VEA', 'CSL', 'TWE')","[0.18347153929, 0.1, 0.10633913679, 0.38202778279, 0.10000009562, 0.12816145552]",6.167286336083995,0.0006468272109220387,0.00010488035996278239
"('WBC', 'MGR', 'WTC', 'VEA', 'CSL', 'GNC')","[0.1943453676, 0.1, 0.10189508828, 0.34798061264, 0.11266025181, 0.14311868842]",6.4169757173420745,0.0006706038776733196,0.00010450466188628265
"('WBC', 'MGR', 'WTC', 'VEA', 'CSL', 'WOW')","[0.18012941858, 0.1, 0.11728466103, 0.38184673148, 0.10000017167, 0.12073902206]",6.1039983278048355,0.0006152125302791976,0.00010078845000281067
"('WBC', 'MGR', 'WTC', 'WDS', 'SHL', 'TWE')","[0.21107731219, 0.1, 0.1799113249, 0.27165628721, 0.1, 0.13735509569]",4.364481914326281,0.00046557213804648866,0.00010667294473560816
"('WBC', 'MGR', 'WTC', 'WDS', 'SHL', 'GNC')","[0.21492084435, 0.1, 0.15957386756, 0.23329764083, 0.1, 0.19220765828]",4.801455192086977,0.0005123068924458398,0.0001066982554143472
"('WBC', 'MGR', 'WTC', 'WDS', 'SHL', 'WOW')","[0.22462041568, 0.1, 0.19652920365, 0.27885034183, 0.1, 0.10000005883]",4.260168796609216,0.00044801884834207503,0.00010516457674134072
"('WBC', 'MGR', 'WTC', 'WDS', 'FPH', 'TWE')","[0.21126049424, 0.10000000824, 0.17550570637, 0.27544554257, 0.10000000851, 0.13778824008]",4.403827696598788,0.000463874282395019,0.00010533433965940206
"('WBC', 'MGR', 'WTC', 'WDS', 'FPH', 'GNC')","[0.21524783613, 0.1, 0.15498158205, 0.23689171312, 0.1, 0.19287888869]",4.854504286501317,0.0005106243135610096,0.00010518567569934538
"('WBC', 'MGR', 'WTC', 'WDS', 'FPH', 'WOW')","[0.22470665097, 0.1, 0.19244733297, 0.28284603853, 0.1, 0.1]",4.29078171260577,0.0004467229677262889,0.00010411225684445186
"('WBC', 'MGR', 'WTC', 'WDS', 'CSL', 'TWE')","[0.22676605666, 0.1, 0.16824471206, 0.25977734954, 0.10000220681, 0.14520968493]",4.788650491255511,0.0004839182705632403,0.00010105524958376412
"('WBC', 'MGR', 'WTC', 'WDS', 'CSL', 'GNC')","[0.22274484, 0.1, 0.14775197957, 0.22239137788, 0.12102167865, 0.18609013388]",5.249016183919221,0.0005238133867091706,9.979267892408382e-05
"('WBC', 'MGR', 'WTC', 'WDS', 'CSL', 'WOW')","[0.23684193444, 0.1, 0.1845804139, 0.26557156108, 0.10000509188, 0.11300100724]",4.677459288882536,0.00046132218458462163,9.862665949463203e-05
"('CBA', 'BWP', 'CPU', 'STO', 'SHL', 'TWE')","[0.25669303385, 0.1, 0.34330699523, 0.1, 0.1, 0.10000000087]",5.812386161059652,0.00045756683888694316,7.872271838241465e-05
"('CBA', 'BWP', 'CPU', 'STO', 'SHL', 'GNC')","[0.24028390522, 0.1, 0.31486727509, 0.1, 0.1, 0.14484884968]",6.372831172725534,0.0004980308146918453,7.814906768961956e-05
"('CBA', 'BWP', 'CPU', 'STO', 'SHL', 'WOW')","[0.24954963257, 0.1, 0.35045038081, 0.10000001626, 0.1, 0.1]",5.585640060010027,0.0004249047103325217,7.60709078579186e-05
"('CBA', 'BWP', 'CPU', 'STO', 'FPH', 'TWE')","[0.25909944046, 0.1, 0.34090058603, 0.1, 0.1, 0.1000000034]",5.889497514893717,0.0004583201696963476,7.781991053350814e-05
"('CBA', 'BWP', 'CPU', 'STO', 'FPH', 'GNC')","[0.24197542746, 0.1, 0.31188351197, 0.1, 0.1, 0.14614109056]",6.474619705230698,0.0004988642441180555,7.704919621997789e-05
"('CBA', 'BWP', 'CPU', 'STO', 'FPH', 'WOW')","[0.25179263905, 0.1, 0.34820730541, 0.10000008522, 0.1, 0.1]",5.649930224280026,0.0004257262533500014,7.535070991151079e-05
"('CBA', 'BWP', 'CPU', 'STO', 'CSL', 'TWE')","[0.26776878395, 0.1, 0.33222949436, 0.1, 0.1, 0.10000175117]",6.3104718707118135,0.0004880814265588188,7.734467985256446e-05
"('CBA', 'BWP', 'CPU', 'STO', 'CSL', 'GNC')","[0.24869348506, 0.1, 0.30424744837, 0.1, 0.10000006052, 0.14705902597]",6.902494558732316,0.0005292863013481978,7.668043731792588e-05
"('CBA', 'BWP', 'CPU', 'STO', 'CSL', 'WOW')","[0.26126334691, 0.1, 0.33873661321, 0.10000000245, 0.10000005626, 0.1]",6.074923641771412,0.00045515378642241604,7.492337571006832e-05
"('CBA', 'BWP', 'CPU', 'VEA', 'SHL', 'TWE')","[0.16260405775, 0.1, 0.26656967036, 0.27082630187, 0.1, 0.1]",7.833221624086704,0.0006129313160130015,7.824766685118076e-05
"('CBA', 'BWP', 'CPU', 'VEA', 'SHL', 'GNC')","[0.18349148093, 0.1, 0.26621656925, 0.25028924641, 0.1, 0.1000027234]",8.135869021408265,0.000641278311457621,7.882112037081688e-05
"('CBA', 'BWP', 'CPU', 'VEA', 'SHL', 'WOW')","[0.15621825954, 0.1, 0.26916072095, 0.27462104945, 0.1, 0.1]",7.688785704022944,0.0005807142642907856,7.552743523427151e-05
"('CBA', 'BWP', 'CPU', 'VEA', 'FPH', 'TWE')","[0.1638146436, 0.1, 0.26452304109, 0.27166231814, 0.1, 0.10000001684]",7.924208603357283,0.0006143519008203376,7.752848663777635e-05
"('CBA', 'BWP', 'CPU', 'VEA', 'FPH', 'GNC')","[0.18487361957, 0.1, 0.26410032261, 0.25101904175, 0.1, 0.10000703606]",8.242868044856715,0.0006426052112277387,7.795893464880876e-05
"('CBA', 'BWP', 'CPU', 'VEA', 'FPH', 'WOW')","[0.15715317655, 0.10000011672, 0.2672231608, 0.27562336025, 0.10000003612, 0.10000014956]",7.763980546771267,0.0005822830670612294,7.499800695705992e-05
"('CBA', 'BWP', 'CPU', 'VEA', 'CSL', 'TWE')","[0.17288492123, 0.1, 0.26108357652, 0.26603152988, 0.1, 0.1]",8.356746432490851,0.0006428167425762924,7.692189152431796e-05
"('CBA', 'BWP', 'CPU', 'VEA', 'CSL', 'GNC')","[0.1919806546, 0.1, 0.26033671205, 0.2448056357, 0.1, 0.10287701756]",8.668876073575355,0.0006712878695747155,7.743655162183584e-05
"('CBA', 'BWP', 'CPU', 'VEA', 'CSL', 'WOW')","[0.16658820056, 0.1, 0.26363933319, 0.2697724961, 0.1, 0.1]",8.197036172822191,0.0006105516919300883,7.448444523819625e-05
"('CBA', 'BWP', 'CPU', 'WDS', 'SHL', 'TWE')","[0.23142044037, 0.1, 0.31631467575, 0.15226491145, 0.1, 0.1]",6.358214677685147,0.00048563110594616974,7.63785324283789e-05
"('CBA', 'BWP', 'CPU', 'WDS', 'SHL', 'GNC')","[0.23339626652, 0.1, 0.30061531277, 0.12857516309, 0.1, 0.1374132776]",6.865347144631485,0.0005265506308427862,7.669686903662758e-05
"('CBA', 'BWP', 'CPU', 'WDS', 'SHL', 'WOW')","[0.2242581073, 0.1, 0.32197674953, 0.15376516937, 0.1, 0.1]",6.136863487889732,0.00045254133147491543,7.37414694604083e-05
"('CBA', 'BWP', 'CPU', 'WDS', 'FPH', 'TWE')","[0.23087625635, 0.1, 0.31250012749, 0.15662364599, 0.1, 0.1]",6.450234467687894,0.0004863514698614033,7.540058773022208e-05
"('CBA', 'BWP', 'CPU', 'WDS', 'FPH', 'GNC')","[0.23274012467, 0.1, 0.29669391004, 0.13285082828, 0.1, 0.137715157]",6.975122369648029,0.0005272908283271225,7.559592511546576e-05
"('CBA', 'BWP', 'CPU', 'WDS', 'FPH', 'WOW')","[0.22356781969, 0.1, 0.3183105, 0.15812171007, 0.1, 0.1]",6.215017450720428,0.0004533233618232698,7.293999822489988e-05
"('CBA', 'BWP', 'CPU', 'WDS', 'CSL', 'TWE')","[0.24153226485, 0.1, 0.30757258531, 0.15089483616, 0.1, 0.10000033306]",6.840410250639343,0.0005169469147514599,7.557250162051948e-05
"('CBA', 'BWP', 'CPU', 'WDS', 'CSL', 'GNC')","[0.24123236481, 0.1, 0.29198728124, 0.12636035355, 0.10000001758, 0.14041999282]",7.372786627371216,0.0005585540217028333,7.575887516250921e-05
"('CBA', 'BWP', 'CPU', 'WDS', 'CSL', 'WOW')","[0.23477093619, 0.1, 0.31282778957, 0.15240115025, 0.10000014294, 0.1]",6.608125656175605,0.0004836879567215186,7.319593813557243e-05
"('CBA', 'BWP', 'XRO', 'STO', 'SHL', 'TWE')","[0.49999997402, 0.1, 0.1, 0.10000005363, 0.1, 0.10000000234]",2.6738772473439303,0.00023686101497732021,8.858335408351441e-05
"('CBA', 'BWP', 'XRO', 'STO', 'SHL', 'GNC')","[0.37198909496, 0.1, 0.1, 0.1, 0.1, 0.22801094265]",3.454709723093878,0.0003098792664908123,8.969762768181252e-05
"('CBA', 'BWP', 'XRO', 'STO', 'SHL', 'WOW')","[0.50000004956, 0.1, 0.1, 0.1, 0.1, 0.1]",2.359693439129569,0.00020121507550936984,8.527170189683323e-05
"('CBA', 'BWP', 'XRO', 'STO', 'FPH', 'TWE')","[0.49937927902, 0.1, 0.1, 0.10062076065, 0.1, 0.1]",2.695349786454031,0.0002384957321501708,8.848414901426684e-05
"('CBA', 'BWP', 'XRO', 'STO', 'FPH', 'GNC')","[0.37137605736, 0.1, 0.1, 0.10000003792, 0.1, 0.22862393461]",3.4887422426398538,0.0003117901530477933,8.937036082432637e-05
"('CBA', 'BWP', 'XRO', 'STO', 'FPH', 'WOW')","[0.49999943157, 0.1, 0.1, 0.10000060841, 0.1, 0.1]",2.3769243106717775,0.00020297345225487093,8.539331746643023e-05
"('CBA', 'BWP', 'XRO', 'STO', 'CSL', 'TWE')","[0.48075623455, 0.1, 0.1, 0.11003693512, 0.1, 0.10920686031]",3.1233186639675186,0.0002684975925375006,8.596548140766108e-05
